,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1072,0.769,0.746,9,-6.421,0,0.0949,0.035,0.0148,0.176,0.141,128.047,audio_features,0fUjQgvpUFh6SdW5SWjJ7X,spotify:track:0fUjQgvpUFh6SdW5SWjJ7X,https://api.spotify.com/v1/tracks/0fUjQgvpUFh6SdW5SWjJ7X,https://api.spotify.com/v1/audio-analysis/0fUjQgvpUFh6SdW5SWjJ7X,194454,4
1073,0.361,0.698,11,-4.295,0,0.0597,0.0201,0.0,0.253,0.526,128.227,audio_features,0S4ZwlOCBuevXhgyGYMqGW,spotify:track:0S4ZwlOCBuevXhgyGYMqGW,https://api.spotify.com/v1/tracks/0S4ZwlOCBuevXhgyGYMqGW,https://api.spotify.com/v1/audio-analysis/0S4ZwlOCBuevXhgyGYMqGW,227880,5
1074,0.496,0.859,9,-5.013,0,0.033,0.00103,4.14e-05,0.188,0.571,145.996,audio_features,17QAMdhDeJN1s36OjtaI5w,spotify:track:17QAMdhDeJN1s36OjtaI5w,https://api.spotify.com/v1/tracks/17QAMdhDeJN1s36OjtaI5w,https://api.spotify.com/v1/audio-analysis/17QAMdhDeJN1s36OjtaI5w,251587,4
1075,0.398,0.376,0,-11.177,1,0.0432,0.558,0.0,0.149,0.152,167.236,audio_features,1MrD5kAYjdhJoRrwrS6xCh,spotify:track:1MrD5kAYjdhJoRrwrS6xCh,https://api.spotify.com/v1/tracks/1MrD5kAYjdhJoRrwrS6xCh,https://api.spotify.com/v1/audio-analysis/1MrD5kAYjdhJoRrwrS6xCh,242720,4
1076,0.857,0.827,11,-5.781,0,0.0797,0.0732,0.0,0.0964,0.777,97.975,audio_features,4J8NOZRQ4L1ZYGCdn7jrvK,spotify:track:4J8NOZRQ4L1ZYGCdn7jrvK,https://api.spotify.com/v1/tracks/4J8NOZRQ4L1ZYGCdn7jrvK,https://api.spotify.com/v1/audio-analysis/4J8NOZRQ4L1ZYGCdn7jrvK,200969,4
1077,0.778,0.828,1,-5.864,1,0.0986,0.258,0.0,0.0676,0.409,97.97,audio_features,0WQHrAJ0jgd3noivSkubdU,spotify:track:0WQHrAJ0jgd3noivSkubdU,https://api.spotify.com/v1/tracks/0WQHrAJ0jgd3noivSkubdU,https://api.spotify.com/v1/audio-analysis/0WQHrAJ0jgd3noivSkubdU,217213,4
1078,0.834,0.743,0,-2.805,1,0.0889,0.117,0.0,0.0796,0.692,128.039,audio_features,4Wb34EXk4mQ4CDcZ1hHRpz,spotify:track:4Wb34EXk4mQ4CDcZ1hHRpz,https://api.spotify.com/v1/tracks/4Wb34EXk4mQ4CDcZ1hHRpz,https://api.spotify.com/v1/audio-analysis/4Wb34EXk4mQ4CDcZ1hHRpz,201311,4
1079,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,audio_features,02XnQdf7sipaKBBHixz3Zp,spotify:track:02XnQdf7sipaKBBHixz3Zp,https://api.spotify.com/v1/tracks/02XnQdf7sipaKBBHixz3Zp,https://api.spotify.com/v1/audio-analysis/02XnQdf7sipaKBBHixz3Zp,208307,4
1080,0.758,0.677,5,-6.598,1,0.0782,0.456,0.0,0.0954,0.713,124.998,audio_features,1FCQEg7wOK9IIBuxx63krr,spotify:track:1FCQEg7wOK9IIBuxx63krr,https://api.spotify.com/v1/tracks/1FCQEg7wOK9IIBuxx63krr,https://api.spotify.com/v1/audio-analysis/1FCQEg7wOK9IIBuxx63krr,246213,4
1081,0.722,0.862,4,-3.27,1,0.0415,0.0118,0.0,0.081,0.634,133.988,audio_features,0YdcjSwXRXuGOkIW5sjJWE,spotify:track:0YdcjSwXRXuGOkIW5sjJWE,https://api.spotify.com/v1/tracks/0YdcjSwXRXuGOkIW5sjJWE,https://api.spotify.com/v1/audio-analysis/0YdcjSwXRXuGOkIW5sjJWE,262000,4
1082,0.632,0.638,7,-6.731,1,0.0505,0.137,0.0,0.125,0.574,121.868,audio_features,3U1TuSqHIubBA10cVP7Sk6,spotify:track:3U1TuSqHIubBA10cVP7Sk6,https://api.spotify.com/v1/tracks/3U1TuSqHIubBA10cVP7Sk6,https://api.spotify.com/v1/audio-analysis/3U1TuSqHIubBA10cVP7Sk6,202667,3
1083,0.639,0.393,2,-6.314,0,0.0309,0.819,0.0,0.0891,0.363,97.917,audio_features,7Cj2tT0m2SBeIO1PsGfk8A,spotify:track:7Cj2tT0m2SBeIO1PsGfk8A,https://api.spotify.com/v1/tracks/7Cj2tT0m2SBeIO1PsGfk8A,https://api.spotify.com/v1/audio-analysis/7Cj2tT0m2SBeIO1PsGfk8A,249535,4
1084,0.755,0.85,2,-6.093,0,0.0805,0.278,0.0,0.0564,0.713,94.017,audio_features,10fT3GtVbBcTOzJJAUBztT,spotify:track:10fT3GtVbBcTOzJJAUBztT,https://api.spotify.com/v1/tracks/10fT3GtVbBcTOzJJAUBztT,https://api.spotify.com/v1/audio-analysis/10fT3GtVbBcTOzJJAUBztT,190320,4
1085,0.662,0.621,0,-7.646,1,0.0319,0.623,0.000849,0.112,0.427,129.666,audio_features,1MOhILnWWdszATX5t8CPCJ,spotify:track:1MOhILnWWdszATX5t8CPCJ,https://api.spotify.com/v1/tracks/1MOhILnWWdszATX5t8CPCJ,https://api.spotify.com/v1/audio-analysis/1MOhILnWWdszATX5t8CPCJ,242324,4
1086,0.629,0.723,7,-8.401,1,0.028,0.0708,0.0,0.247,0.577,109.953,audio_features,41yPlVj1ss9kMx8LSd9f1p,spotify:track:41yPlVj1ss9kMx8LSd9f1p,https://api.spotify.com/v1/tracks/41yPlVj1ss9kMx8LSd9f1p,https://api.spotify.com/v1/audio-analysis/41yPlVj1ss9kMx8LSd9f1p,225067,4
1087,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,audio_features,1qDrWA6lyx8cLECdZE7TV7,spotify:track:1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,244885,4
1088,0.616,0.866,2,-3.738,1,0.0425,0.0742,0.0,0.111,0.411,159.929,audio_features,2BFhElG6mlxW9Ct5IYWyHT,spotify:track:2BFhElG6mlxW9Ct5IYWyHT,https://api.spotify.com/v1/tracks/2BFhElG6mlxW9Ct5IYWyHT,https://api.spotify.com/v1/audio-analysis/2BFhElG6mlxW9Ct5IYWyHT,231113,4
1089,0.663,0.656,1,-4.765,1,0.0322,0.326,2.06e-06,0.418,0.597,99.959,audio_features,2zW03eKjbyjZyNuPqZRoKw,spotify:track:2zW03eKjbyjZyNuPqZRoKw,https://api.spotify.com/v1/tracks/2zW03eKjbyjZyNuPqZRoKw,https://api.spotify.com/v1/audio-analysis/2zW03eKjbyjZyNuPqZRoKw,214203,4
1090,0.799,0.832,1,-4.434,1,0.164,0.279,0.0,0.0969,0.663,99.991,audio_features,5gXkX96i9IMtn7wEfUibIx,spotify:track:5gXkX96i9IMtn7wEfUibIx,https://api.spotify.com/v1/tracks/5gXkX96i9IMtn7wEfUibIx,https://api.spotify.com/v1/audio-analysis/5gXkX96i9IMtn7wEfUibIx,197152,4
1091,0.7,0.871,1,-4.09,1,0.129,0.0605,0.0,0.308,0.632,93.949,audio_features,7g5M2rzDUPoFv4JAZAyJR7,spotify:track:7g5M2rzDUPoFv4JAZAyJR7,https://api.spotify.com/v1/tracks/7g5M2rzDUPoFv4JAZAyJR7,https://api.spotify.com/v1/audio-analysis/7g5M2rzDUPoFv4JAZAyJR7,199181,4
1092,0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,audio_features,7yyRTcZmCiyzzJlNzGC9Ol,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,https://api.spotify.com/v1/tracks/7yyRTcZmCiyzzJlNzGC9Ol,https://api.spotify.com/v1/audio-analysis/7yyRTcZmCiyzzJlNzGC9Ol,225205,4
1093,0.875,0.634,1,-3.484,1,0.0978,0.00426,3.64e-06,0.111,0.531,120.001,audio_features,4o3cq2szX7THGyZDsWtp59,spotify:track:4o3cq2szX7THGyZDsWtp59,https://api.spotify.com/v1/tracks/4o3cq2szX7THGyZDsWtp59,https://api.spotify.com/v1/audio-analysis/4o3cq2szX7THGyZDsWtp59,272080,4
1094,0.83,0.857,8,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982,audio_features,2VqAEP1yY5T523K7bZtL8a,spotify:track:2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/tracks/2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/audio-analysis/2VqAEP1yY5T523K7bZtL8a,240747,4
1095,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,audio_features,127uq83uGFapbddqiMUKky,spotify:track:127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/tracks/127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/audio-analysis/127uq83uGFapbddqiMUKky,195853,4
1096,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667,4
1097,0.734,0.891,1,-4.466,1,0.0423,0.0126,0.00399,0.0411,0.393,125.993,audio_features,7ndMgdgFQ1FXHPtJMCl7Xe,spotify:track:7ndMgdgFQ1FXHPtJMCl7Xe,https://api.spotify.com/v1/tracks/7ndMgdgFQ1FXHPtJMCl7Xe,https://api.spotify.com/v1/audio-analysis/7ndMgdgFQ1FXHPtJMCl7Xe,320199,4
1098,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,audio_features,12KUFSHFgT0XCoiSlvdQi4,spotify:track:12KUFSHFgT0XCoiSlvdQi4,https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4,https://api.spotify.com/v1/audio-analysis/12KUFSHFgT0XCoiSlvdQi4,214840,4
1099,0.559,0.535,3,-8.136,0,0.274,0.337,0.0,0.105,0.62,96.989,audio_features,3PiLfzEXHrvT1oJKR8PAJt,spotify:track:3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/tracks/3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/audio-analysis/3PiLfzEXHrvT1oJKR8PAJt,254693,4
1100,0.625,0.696,8,-6.908,0,0.0325,0.0276,1.53e-05,0.127,0.606,113.809,audio_features,1ShuJmtDsgCs8GvjsewYxi,spotify:track:1ShuJmtDsgCs8GvjsewYxi,https://api.spotify.com/v1/tracks/1ShuJmtDsgCs8GvjsewYxi,https://api.spotify.com/v1/audio-analysis/1ShuJmtDsgCs8GvjsewYxi,216813,4
1101,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,audio_features,4esOae7i4rqTbAu9o5Pxco,spotify:track:4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/tracks/4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco,224920,4
1102,0.745,0.958,7,-9.664,1,0.0287,0.0813,0.324,0.533,0.96,129.962,audio_features,3cqZlRpC4lOnxUE7HE3N5k,spotify:track:3cqZlRpC4lOnxUE7HE3N5k,https://api.spotify.com/v1/tracks/3cqZlRpC4lOnxUE7HE3N5k,https://api.spotify.com/v1/audio-analysis/3cqZlRpC4lOnxUE7HE3N5k,268864,4
1103,0.666,0.978,11,-5.118,0,0.0925,0.0149,0.0444,0.222,0.63,139.991,audio_features,1p5jgCAGFDBIBs6ZbWIMvA,spotify:track:1p5jgCAGFDBIBs6ZbWIMvA,https://api.spotify.com/v1/tracks/1p5jgCAGFDBIBs6ZbWIMvA,https://api.spotify.com/v1/audio-analysis/1p5jgCAGFDBIBs6ZbWIMvA,191843,4
1104,0.822,0.922,11,-5.798,0,0.0989,0.0291,0.325,0.252,0.568,163.826,audio_features,47xLbuUdmD03ATrke934S1,spotify:track:47xLbuUdmD03ATrke934S1,https://api.spotify.com/v1/tracks/47xLbuUdmD03ATrke934S1,https://api.spotify.com/v1/audio-analysis/47xLbuUdmD03ATrke934S1,306333,4
1105,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,audio_features,5GorCbAP4aL0EJ16frG2hd,spotify:track:5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/tracks/5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/audio-analysis/5GorCbAP4aL0EJ16frG2hd,262333,4
1106,0.516,0.762,2,-6.224,1,0.0361,0.0734,0.0,0.116,0.382,148.018,audio_features,0tgnTzjIkj8mVVEh0SNH0t,spotify:track:0tgnTzjIkj8mVVEh0SNH0t,https://api.spotify.com/v1/tracks/0tgnTzjIkj8mVVEh0SNH0t,https://api.spotify.com/v1/audio-analysis/0tgnTzjIkj8mVVEh0SNH0t,224680,4
1107,0.697,0.598,8,-5.883,0,0.0708,0.0331,5.98e-06,0.318,0.606,131.967,audio_features,3ZfMci7n6qk9nRodX8BfIb,spotify:track:3ZfMci7n6qk9nRodX8BfIb,https://api.spotify.com/v1/tracks/3ZfMci7n6qk9nRodX8BfIb,https://api.spotify.com/v1/audio-analysis/3ZfMci7n6qk9nRodX8BfIb,223067,4
1108,0.68,0.885,11,-4.345,1,0.0382,0.00563,0.000756,0.379,0.877,144.998,audio_features,0QXtw4rDLQtpzqPS4uJbZJ,spotify:track:0QXtw4rDLQtpzqPS4uJbZJ,https://api.spotify.com/v1/tracks/0QXtw4rDLQtpzqPS4uJbZJ,https://api.spotify.com/v1/audio-analysis/0QXtw4rDLQtpzqPS4uJbZJ,202760,4
1109,0.607,0.807,0,-6.548,0,0.126,0.0067,1.18e-06,0.251,0.565,128.046,audio_features,2sPva3d85R7yKf60y7QZpD,spotify:track:2sPva3d85R7yKf60y7QZpD,https://api.spotify.com/v1/tracks/2sPva3d85R7yKf60y7QZpD,https://api.spotify.com/v1/audio-analysis/2sPva3d85R7yKf60y7QZpD,210560,4
1110,0.814,0.782,9,-6.005,1,0.218,0.0227,0.00167,0.0956,0.683,150.011,audio_features,2epGMZt9GFdH1etwMbQcFm,spotify:track:2epGMZt9GFdH1etwMbQcFm,https://api.spotify.com/v1/tracks/2epGMZt9GFdH1etwMbQcFm,https://api.spotify.com/v1/audio-analysis/2epGMZt9GFdH1etwMbQcFm,268480,4
1111,0.715,0.783,7,-6.146,1,0.0785,0.0201,0.000684,0.104,0.459,141.558,audio_features,7GsYM767NTEiUFjq00tspw,spotify:track:7GsYM767NTEiUFjq00tspw,https://api.spotify.com/v1/tracks/7GsYM767NTEiUFjq00tspw,https://api.spotify.com/v1/audio-analysis/7GsYM767NTEiUFjq00tspw,223560,4
1112,0.796,0.784,11,-3.713,1,0.061,0.147,5.27e-06,0.105,0.818,127.507,audio_features,1dG3YWhLiTyFfTJyT2DanJ,spotify:track:1dG3YWhLiTyFfTJyT2DanJ,https://api.spotify.com/v1/tracks/1dG3YWhLiTyFfTJyT2DanJ,https://api.spotify.com/v1/audio-analysis/1dG3YWhLiTyFfTJyT2DanJ,211947,4
1113,0.551,0.67,9,-8.646,1,0.0288,0.131,0.0,0.145,0.385,121.996,audio_features,1qlL4U9ofYv2FMApQUHup9,spotify:track:1qlL4U9ofYv2FMApQUHup9,https://api.spotify.com/v1/tracks/1qlL4U9ofYv2FMApQUHup9,https://api.spotify.com/v1/audio-analysis/1qlL4U9ofYv2FMApQUHup9,238033,4
1114,0.647,0.874,10,-2.057,0,0.0462,0.0187,0.000173,0.27,0.543,125.026,audio_features,5WkUEAGya6TGeC5U0HDa80,spotify:track:5WkUEAGya6TGeC5U0HDa80,https://api.spotify.com/v1/tracks/5WkUEAGya6TGeC5U0HDa80,https://api.spotify.com/v1/audio-analysis/5WkUEAGya6TGeC5U0HDa80,251227,4
1115,0.622,0.886,4,-4.828,1,0.0883,0.0107,0.0,0.354,0.603,127.969,audio_features,6ns2oVPYMdlftelbSHlzvO,spotify:track:6ns2oVPYMdlftelbSHlzvO,https://api.spotify.com/v1/tracks/6ns2oVPYMdlftelbSHlzvO,https://api.spotify.com/v1/audio-analysis/6ns2oVPYMdlftelbSHlzvO,220920,4
1116,0.395,0.826,2,-2.985,0,0.0348,0.0282,6.39e-06,0.328,0.405,85.004,audio_features,2eqKGlnRKjuFdQZUGbScJ9,spotify:track:2eqKGlnRKjuFdQZUGbScJ9,https://api.spotify.com/v1/tracks/2eqKGlnRKjuFdQZUGbScJ9,https://api.spotify.com/v1/audio-analysis/2eqKGlnRKjuFdQZUGbScJ9,224853,4
1117,0.375,0.691,0,-4.683,1,0.108,0.184,0.0,0.24,0.738,80.298,audio_features,6pZVH6cUhYfJanF8B0NZR3,spotify:track:6pZVH6cUhYfJanF8B0NZR3,https://api.spotify.com/v1/tracks/6pZVH6cUhYfJanF8B0NZR3,https://api.spotify.com/v1/audio-analysis/6pZVH6cUhYfJanF8B0NZR3,212653,4
1118,0.731,0.833,9,-3.392,1,0.0479,0.0188,0.0,0.366,0.213,130.039,audio_features,5iwKUhOguocPnbAHdtozkj,spotify:track:5iwKUhOguocPnbAHdtozkj,https://api.spotify.com/v1/tracks/5iwKUhOguocPnbAHdtozkj,https://api.spotify.com/v1/audio-analysis/5iwKUhOguocPnbAHdtozkj,205846,4
1119,0.638,0.973,11,-3.345,1,0.0529,0.0468,0.000303,0.0708,0.864,122.998,audio_features,4ZMrs7Zg8PJfAQjxFzzKPq,spotify:track:4ZMrs7Zg8PJfAQjxFzzKPq,https://api.spotify.com/v1/tracks/4ZMrs7Zg8PJfAQjxFzzKPq,https://api.spotify.com/v1/audio-analysis/4ZMrs7Zg8PJfAQjxFzzKPq,207162,4
1120,0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928,audio_features,4JLBDUYSaOMPYND0iWeSWQ,spotify:track:4JLBDUYSaOMPYND0iWeSWQ,https://api.spotify.com/v1/tracks/4JLBDUYSaOMPYND0iWeSWQ,https://api.spotify.com/v1/audio-analysis/4JLBDUYSaOMPYND0iWeSWQ,215280,4
1121,0.692,0.728,6,-5.13,1,0.171,0.0131,0.0,0.329,0.642,127.995,audio_features,2FHdoPa5aWaAmjuf362KJ0,spotify:track:2FHdoPa5aWaAmjuf362KJ0,https://api.spotify.com/v1/tracks/2FHdoPa5aWaAmjuf362KJ0,https://api.spotify.com/v1/audio-analysis/2FHdoPa5aWaAmjuf362KJ0,243787,4
1122,0.798,0.778,11,-8.633,0,0.29,0.00684,1.79e-06,0.0883,0.403,129.028,audio_features,4YCCwOhHTQcrmWi5ofmUxN,spotify:track:4YCCwOhHTQcrmWi5ofmUxN,https://api.spotify.com/v1/tracks/4YCCwOhHTQcrmWi5ofmUxN,https://api.spotify.com/v1/audio-analysis/4YCCwOhHTQcrmWi5ofmUxN,234293,4
1123,0.666,0.81,8,-4.574,1,0.0458,0.152,0.0,0.0613,0.811,99.023,audio_features,6AviHKu3ydzAePBmzEi62v,spotify:track:6AviHKu3ydzAePBmzEi62v,https://api.spotify.com/v1/tracks/6AviHKu3ydzAePBmzEi62v,https://api.spotify.com/v1/audio-analysis/6AviHKu3ydzAePBmzEi62v,200213,4
1124,0.42,0.944,10,-3.476,0,0.43,0.0951,0.0,0.16,0.511,201.946,audio_features,457VLDn6a4MuwJhvqceLjj,spotify:track:457VLDn6a4MuwJhvqceLjj,https://api.spotify.com/v1/tracks/457VLDn6a4MuwJhvqceLjj,https://api.spotify.com/v1/audio-analysis/457VLDn6a4MuwJhvqceLjj,213173,4
1125,0.531,0.683,1,-4.093,0,0.333,0.135,0.00265,0.22,0.212,84.817,audio_features,3UrNOHCzVxX2KZbNcKQAyu,spotify:track:3UrNOHCzVxX2KZbNcKQAyu,https://api.spotify.com/v1/tracks/3UrNOHCzVxX2KZbNcKQAyu,https://api.spotify.com/v1/audio-analysis/3UrNOHCzVxX2KZbNcKQAyu,218747,4
1126,0.623,0.917,7,-3.242,1,0.0868,0.0109,4.43e-05,0.329,0.674,120.017,audio_features,4Apb0ut2uTYIFxavAczqKd,spotify:track:4Apb0ut2uTYIFxavAczqKd,https://api.spotify.com/v1/tracks/4Apb0ut2uTYIFxavAczqKd,https://api.spotify.com/v1/audio-analysis/4Apb0ut2uTYIFxavAczqKd,209240,4
1127,0.691,0.791,0,-3.747,1,0.0613,0.00654,0.0,0.0729,0.793,100.044,audio_features,56ZDcszhe1eCeghso93fXP,spotify:track:56ZDcszhe1eCeghso93fXP,https://api.spotify.com/v1/tracks/56ZDcszhe1eCeghso93fXP,https://api.spotify.com/v1/audio-analysis/56ZDcszhe1eCeghso93fXP,213080,4
1128,0.63,0.819,7,-5.629,0,0.131,0.029,0.0,0.084,0.665,119.954,audio_features,1SLfor1HGQcQmUfQj0X685,spotify:track:1SLfor1HGQcQmUfQj0X685,https://api.spotify.com/v1/tracks/1SLfor1HGQcQmUfQj0X685,https://api.spotify.com/v1/audio-analysis/1SLfor1HGQcQmUfQj0X685,220600,4
1129,0.66,0.816,0,-4.332,0,0.0344,0.00976,1.87e-05,0.59,0.66,127.97,audio_features,0vvG0VEN6l2fbIEUtq3mQD,spotify:track:0vvG0VEN6l2fbIEUtq3mQD,https://api.spotify.com/v1/tracks/0vvG0VEN6l2fbIEUtq3mQD,https://api.spotify.com/v1/audio-analysis/0vvG0VEN6l2fbIEUtq3mQD,224107,4
1130,0.741,0.79,10,-4.415,1,0.107,0.0835,0.0,0.235,0.412,120.071,audio_features,3nenYQpz28iHiuS1loQ4Xz,spotify:track:3nenYQpz28iHiuS1loQ4Xz,https://api.spotify.com/v1/tracks/3nenYQpz28iHiuS1loQ4Xz,https://api.spotify.com/v1/audio-analysis/3nenYQpz28iHiuS1loQ4Xz,225431,4
1131,0.449,0.898,7,-4.126,1,0.0835,0.0629,0.204,0.146,0.181,129.984,audio_features,666ukYl1jDeTAGg7AwfS5L,spotify:track:666ukYl1jDeTAGg7AwfS5L,https://api.spotify.com/v1/tracks/666ukYl1jDeTAGg7AwfS5L,https://api.spotify.com/v1/audio-analysis/666ukYl1jDeTAGg7AwfS5L,199387,4
1132,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154,4
1133,0.559,0.767,9,-5.89,0,0.0395,0.00902,0.0,0.232,0.609,135.081,audio_features,3bCuspxImskpiHF3udYdFI,spotify:track:3bCuspxImskpiHF3udYdFI,https://api.spotify.com/v1/tracks/3bCuspxImskpiHF3udYdFI,https://api.spotify.com/v1/audio-analysis/3bCuspxImskpiHF3udYdFI,208402,4
1134,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4
1135,0.779,0.671,9,-5.829,1,0.0814,0.153,1.12e-05,0.115,0.718,104.953,audio_features,6Z6quH5WcwOkmgGPGrGUPL,spotify:track:6Z6quH5WcwOkmgGPGrGUPL,https://api.spotify.com/v1/tracks/6Z6quH5WcwOkmgGPGrGUPL,https://api.spotify.com/v1/audio-analysis/6Z6quH5WcwOkmgGPGrGUPL,177095,4
1136,0.596,0.905,8,-3.438,0,0.0515,0.0743,0.00168,0.129,0.692,144.981,audio_features,2mFVt6vCOcR71lw3kY2UZB,spotify:track:2mFVt6vCOcR71lw3kY2UZB,https://api.spotify.com/v1/tracks/2mFVt6vCOcR71lw3kY2UZB,https://api.spotify.com/v1/audio-analysis/2mFVt6vCOcR71lw3kY2UZB,223469,4
1137,0.849,0.699,1,-6.385,1,0.075,0.232,0.0,0.0498,0.511,104.99,audio_features,53nNxpVCDUwblGyAazoSS8,spotify:track:53nNxpVCDUwblGyAazoSS8,https://api.spotify.com/v1/tracks/53nNxpVCDUwblGyAazoSS8,https://api.spotify.com/v1/audio-analysis/53nNxpVCDUwblGyAazoSS8,197555,4
1138,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,audio_features,5eYVjWYsfGUqpkzM9uef7Q,spotify:track:5eYVjWYsfGUqpkzM9uef7Q,https://api.spotify.com/v1/tracks/5eYVjWYsfGUqpkzM9uef7Q,https://api.spotify.com/v1/audio-analysis/5eYVjWYsfGUqpkzM9uef7Q,192846,4
1139,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,audio_features,15vzANxN8G9wWfwAJLLMCg,spotify:track:15vzANxN8G9wWfwAJLLMCg,https://api.spotify.com/v1/tracks/15vzANxN8G9wWfwAJLLMCg,https://api.spotify.com/v1/audio-analysis/15vzANxN8G9wWfwAJLLMCg,221520,4
1140,0.619,0.765,9,-7.424,0,0.0306,0.0324,0.000254,0.248,0.754,127.998,audio_features,64x57KuX1J4TLrdWjkpdqt,spotify:track:64x57KuX1J4TLrdWjkpdqt,https://api.spotify.com/v1/tracks/64x57KuX1J4TLrdWjkpdqt,https://api.spotify.com/v1/audio-analysis/64x57KuX1J4TLrdWjkpdqt,219385,4
1141,0.754,0.838,6,-2.98,0,0.0647,0.00634,0.0,0.0644,0.118,127.983,audio_features,3f1xMO1C4ED8p2OMxQc1oL,spotify:track:3f1xMO1C4ED8p2OMxQc1oL,https://api.spotify.com/v1/tracks/3f1xMO1C4ED8p2OMxQc1oL,https://api.spotify.com/v1/audio-analysis/3f1xMO1C4ED8p2OMxQc1oL,178570,4
1142,0.783,0.788,0,-4.211,0,0.0638,0.0391,0.00735,0.0977,0.476,115.998,audio_features,2Ns4GBvgCK6hnIzNC1J53w,spotify:track:2Ns4GBvgCK6hnIzNC1J53w,https://api.spotify.com/v1/tracks/2Ns4GBvgCK6hnIzNC1J53w,https://api.spotify.com/v1/audio-analysis/2Ns4GBvgCK6hnIzNC1J53w,252093,4
1143,0.826,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,audio_features,6vc2Jq2vaGu8z326kSrw92,spotify:track:6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/tracks/6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/audio-analysis/6vc2Jq2vaGu8z326kSrw92,187133,4
1144,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,audio_features,7yO48FWUkqsrdxrwkGcnwl,spotify:track:7yO48FWUkqsrdxrwkGcnwl,https://api.spotify.com/v1/tracks/7yO48FWUkqsrdxrwkGcnwl,https://api.spotify.com/v1/audio-analysis/7yO48FWUkqsrdxrwkGcnwl,194840,4
1145,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,7xkQdy0cy5ymoWT7nedvLz,spotify:track:7xkQdy0cy5ymoWT7nedvLz,https://api.spotify.com/v1/tracks/7xkQdy0cy5ymoWT7nedvLz,https://api.spotify.com/v1/audio-analysis/7xkQdy0cy5ymoWT7nedvLz,221253,4
